"from_name","from_id"
"Anthony Nicotera","1105423046271081"
"Kyle Budnick","1549980618364303"
"Genci Lugja","1488796934477920"
"Jeremy Collins","10208519594210969"
"Gabriella Kantor","10210711268991053"
"Kevin Duggan","197475980736670"
"Caleb Corvin","428064134200838"
"Ausar Khepre Makanima","1447462458662286"
"Jacob Ferrara","601419756715084"
"Dianne Hamilton Andrews","1575772425784275"
"Jim Roberts","1422154067806495"
"Chris Cunningham","10210643735000969"
"Anderson Jeremy","682177095286335"
"Raylene Bielli","1305189472906849"
"Shelly Petersen","1567136376648145"
"Heather Waitman Wormuth","10210665235959924"
"Mike Bekkala","1785551358438435"
"Roy Smith","1260498020703142"
"Cathy Treuner Boyle","10212060761691510"
"David Bingnear","1315825881828174"
"Jason Rivera","10206753040105165"
"Michelle Howes","10212701478510616"
"Tom Gomer","10210650441991581"
"Tyler Nix","1348018501922128"
"Jake Derivan","1486046954739223"
"Robert Frankel","10211900416323475"
"Carol Lo","10154527802783237"
"Joshua Chanin","1590388954312560"
"Kumar Rohit","1862686183972211"
"Nancy Farmer","820770261406043"
"Jeff Moreno","10208781142716601"
"Toni Snedecor","10208537166772195"
"Anayleen Calama","10212491682510954"
"Tiffany Pendergraft","10154285678546767"
"Jennine Desilets","141278129728426"
"Roy Daniel","282123028887348"
"Besmir Gjoni","937858246349827"
"Chase Howell","1313174985416102"
"Helen Willingham","1452419454781833"
"Dave Barnett","1643666702313318"
"Hangshraj Zubeen Garge Das","1889291488019015"
"Marlen Cruz","1652805441403160"
"Kimberlie Gilbertson","10208721063080781"
"Kathryn Smith","603427203176369"
"Sean Dittman","10207716490302515"
"Ephraim Morris","599777870228449"
"Taylor Stephens","210063599470198"
"Tyller White","378456559206478"
"Carl Olsen","1350168365044505"
"Caio Afonso Monteiro","1915690208662820"
"Toni Shank","10202868286183919"
"Terri Hamilton","1421802991172267"
"Norma Gonzales","10208673403698110"
"Sam Rivera","1072327896206188"
"Laura Ann","1468443883198120"
"Robert Schrade","10212681366814950"
"Juampy Vanoli","1699778230315486"
"Rick A. Bernardi Sr.","663226123860713"
"Supasitdear","1238345752880353"
"Andy Saldivar","10212815191637148"
"Xavier Armijo","1409490895790355"
"Dana Pendley Underwood","10209903040670825"
"Joe Bee","10211217786775867"
"Penny Ann Whitt","10211187211329853"
"Sharon I'Anson","719057354941184"
"Mikey Sleeves Johnston","10210910008719082"
"Carol Swiger","151542272031847"
"John Jones","165615487284368"
"Larry McCringle","401037753585642"
"Sean Rogers","1299449043480567"
"John Wells","10210537751231996"
"KA Adamson","222998734841861"
"Tidiane Sekou","297459990671959"
"Katy McHolm","1834478430137250"
"Taylor Long","241859386223257"
"Richard Jacobs","1339317769444338"
"Shaun Nieves","10212672052737426"
"Mnklla Avriloctdec","10206963274359241"
"Brenda Norton Worley","10213183705374151"
"Richard Christenson","334667560268970"
"Cathy Bayley Robinson","1452614224751669"
"Fehmi Tançi","10208190610307782"
"Watson Benathar","1294730853929509"
"Michael Paul Murnane","1606634556031884"
"Arvind Baranwal","1887277328208638"
"Rich Rogan","1825164497696277"
"Mike Garrett","10212340282692143"
"Ehab Muhammad","1048214378657837"
"Sally Dale","1456401994380944"
"George Mulkey","10208440412436955"
"Wendy Burton","10209124768584984"
"Ginger Harrison Spaulding","10208927917383357"
"Joshua Murphy","234866160312075"
"Marvin Brown","10207963086867359"
"Mateus Gonzaga","279616539136482"
"Renee Languedoc","433944000281903"
"Alex Villalobos","1308803362506486"
"<U+7F85><U+6046>","1428220173874941"
"Bambi Barnes Prosser","1653288351353176"
"Joe Walton","683756188493833"
"Jay Jay Johnson","123561194838262"
"Ann Curtis","232821950521893"
"Catherine Felts","358097681250565"
"Danny Parker Jr.","1331878043540615"
"Matt Frenchman","10210098515992836"
"Tonia Davis","1231736270209418"
"Conchita Hernandez","1299896736746724"
"Diane Bingen","1820005171358678"
"Jessica Johnson","10212199603570288"
"<U+09B0><U+09BE><U+0995><U+09BF><U+09AC><U+09C1><U+09B2> <U+09B9><U+09BE><U+09B8><U+09BE><U+09A8>","1832644893653518"
"Sheila Pearson","642442139276293"
"Christin P. Sillver","1464641963559642"
"Elton O. Guardia","10155041320309257"
"Tranquilino Guerrero","1376518049081206"
"Donna Dearing Harms","10211638057134396"
"Melinda DuVall","10212142826273069"
"Brandon Andrew","10155031766140040"
"Agron Melvin Segura Diaz","751521251691555"
"Pam Long Valencia","423033211377185"
"Naomichi Oohara","1230428833737418"
"Bren Carter","1278091488949491"
"Sandra Smith","10206506548942889"
"Nikkel Farm","10208556087955860"
"Bob Nguyen","1841050162815867"
"Sukra Limbu","699656560211641"
"Cae Eise","1472012052841442"
"Gary Hoskins","1400392036649905"
"HumbertoMassiel Bonelly","1897058720527722"
"Danica O'Connell Shafer","1621933851154379"
"Laura Blair Greason","10155229991334642"
"Holly Anderson Salazar","828970160585530"
"Gwyneth Adams","1352518231476471"
"Terrie Dell","1423566321028968"
"Susan Buys","377271539325210"
"Nanda de Carvalho","989179034546093"
"Karen Sobek","372084336512251"
"Rosa Kindig","1893525634226007"
"<U+C2E0><U+D604><U+C6B1>","1308012065912126"
"Lynne Montgomery Pelkey","10207526227867734"
"Tyler Gruber","229699417499016"
"Kathleen Steiner","1809170796074608"
"BaLynda Vidergar","1961871860766038"
"Armida Gonzalez Phelps","1226519037416318"
"Ioan Ion","424028504605667"
"Paul Farrant","1742413959406159"
"Phyllis Lindsey","1296279787108160"
"Dianne Cobbler Selby","1764120046935241"
"PraxWayne Howell","765817770260738"
"Linda Watt","10207821846695258"
"Ray Turner","10208255156486798"
"Matthew Patrick Winter","10212322350403117"
"Scott Lee","10213041897111124"
"Mario Erguiza Cayabyab","10212127698048574"
"Anita Jean Church Adams","10155089145447210"
"Meredith Walters","10154104895851017"
"Aldi Gjoka","984349394999051"
"Pia Anderson Owens","10155306676463643"
"Chad Allen","185181071974386"
"Juliana Scull","1200218323428209"
"Dan McLaughlin","1296662897093193"
"Jennifer Howard Buckner","10210333894237238"
"Pat Wicklund","390745761286568"
"Ken Cof","1361307883928210"
"Jason Bryant","1396371210419196"
"Carolyn Bingham","10210161242402569"
"Ronnie Rhoda","609113192621022"
"Paula Dalton Bryan","1451060024928823"
"Kathleen Ann","10212019085263314"
"Vicki Raymer Vincent","10209183492690313"
"Mateus Costa","733070956851227"
"Afsoon Amirfallah","1476334829045382"
"Jeremy Navey","10211508956861390"
"Butch Newcomb","10210875718341965"
"Nancy Cornelius","1293336517417264"
"Michael Angelo Gambino","10212407926777291"
"Jade de la Fuente","1244112825644125"
"Jj Johnson","399563307071174"
"Wesley Lowry","1889119144708405"
"Susan Manning Mead","1852601108353377"
"Guy Joseph Redmond","10208787348869804"
"Eve Hill","10212029191267804"
"Arin Garoon","10209179156258415"
"Nico Marques","10211106256906608"
"Ibrahim Ruku","1860529807537444"
"Gary Hinton","483775942011441"
"Ricardo Martinez","1220045181441959"
"Rainer Henning","1294217503993761"
"Jeff Dupuis","1464663166891047"
"Scott Kiesling","10208558476972423"
"Joseph D. Honan","1286078864807073"
"Nancy Phillips LeRoy","1446763578698281"
"Diego U Nyambalo","10206346246175203"
"Ann Hamilton","10210359884048478"
"Nancy Martin","10155028958959318"
"Janice Green","1864281727183558"
"Doug Snyder","1470201629680887"
"Susan Olmstead","550448502651"
"Sharla Kehoe","1423881964303113"
"Kristen Van Ness Keenan","10206953544151950"
"Sylvia Broad","10154737938219342"
"Rebecca Fitzgerald","227171657751596"
"Kimberly Wilkerson Prince","1638002576214932"
"Lavendar Coil","171215276719719"
"Damien-And Tori Tucker","1824145744500564"
"Dovid Stanton","1096443730484363"
"Sabrina Sayre","10210584080351736"
"Kimberly Blair Pettigrew","10210643734960968"
"Suleiman Ahmed","1248389125251993"
"Doris Osborne","1572466072782234"
"Rosie Salmeron","10208111407775383"
"Kevin De Cicco","10210082342429870"
"Ronny Kreitzer","184324922062430"
"Charles Doner","1382234881838068"
"David York","1800783706910196"
"Greg Faires","1375612409128159"
"Anton Bothma","1332402370173277"
"Court N Mark Bullock-DeLeon","1517114308330717"
"Mike Matheson","10155037733061212"
"Colleen Raub","1225300420923836"
"Mike Wood","1119674144808109"
"Susan Warner","1645436748816673"
"Todd N Leah","417115925307442"
"Hamza Bfd","1237346489646184"
"DrScott M. Van Tiem Sr.","1361222723916474"
"George Steiner","1924978401055754"
"Kimberly Shepherd","1622158217795154"
"Tammy Staggs Stegmann","10210158312648803"
"Veroniq Svitla Pinega","1284320128313090"
"Dana L Wingo","1308012069245459"
"Krzysztof Piankowski","1455207051176970"
"Nancy Audas","695471483966412"
"Bettylynn Schwitzgebel","10206330989553164"
"Zach Steelman","10213015517729613"
"Brondo Cavallo","10212516205204682"
"Jennirose Bilodeau","10208531112695602"
"Kenny Paterson","10211796546206648"
"Marcos Schroer","1444016962338102"
"Virginia Padilla","1237110999677475"
"Nabil Elayyoubi","267402610352668"
"Shapwr Hama","1242734969114044"
"Jennifer Stevens","10212166408136298"
"Alex Grell Milliken","10208253641712578"
"Yvette Liu","131479464043813"
"Scott Nicholas","212437422570215"
"Dana Emmitt-Hall","10212640679874437"
"Lisa Evridge","10155868411921978"
"Jason Keiller","10155020939989188"
"Daryl Massa","770468076460559"
"Gary Reusing","837320469739340"
"Curtis Anspaugh","1705563569470103"
"Paul Daniel Wood","1380851605307572"
"Anne Lantrip","10210490247165758"
"Wade Miller","1925398961012357"
"Douglas Turner","765147763639152"
"Thomas Corday","10208300373219471"
"Sal Pirillo","10209666514959740"
"Lachelle Hansen","10154813112525660"
"Kin Boyd","1229220810466528"
"Miki Ostrog Podstijene","260643984387269"
"Evan McCollough","1466704763360543"
"Stewart Williams","10208938660890010"
"James Pollani","10209421045547924"
"Luiz Rubim","1859204197676136"
"Dianne Schildt","1670696472945999"
"Kevin Bock","10208465447013557"
"Lynne Gruszka","10211150653375643"
"Pyd Rasai Pyd","650208995186895"
"Charles Wilhelm","1282840695162575"
"Joe Wells","10103953725264885"
"Sher Ann Ramsey","1800794800174741"
"Orsina Ponce","1065010420311570"
"Joseph Moore","10211524069724916"
"Gary F. Donaldson","10211542995466742"
"Maihan Tabesh","1416675168374534"
"Eileen Krick","10212848911283654"
"Mark Noble","1943577455870997"
"Riley Miller","1550496034978205"
"April Schnurmacher","10209418064261258"
"Chris Chelluck","480496915672913"
"Paula McBreairty","397832223925447"
"Katherine Martin Anderson","1447095182027571"
"Adrian Scott","384422191926395"
"Keith Westcott","1412861422120150"
"Eric Melvin","1332552836805770"
"Peggy Guthrie","1428487230516657"
"Gary Greenfield","1325317727524684"
"Brittany Lynn Ashe","2255325064692092"
"Rudi Forsblom","1277777535644902"
"Paulo Resende","1355210657872633"
"Dawn Lesley Shaw ","184833308681624"
"Rob Carvallo","1837461366493692"
"Julia Ogorzalek","1283096805088741"
"Jordan Kellam","1333435423384251"
"Connie Hawkins","1871885212837736"
"Takeshi Fukushima","1667456866881256"
"Jessie Onks","987417984724894"
"Darlene Kilmon","924022527729252"
"Laurel Wall","10212236492050954"
"Nadine Sants","266019060518757"
"Tarek Hosny","1850596935180226"
"Tracy Beaver","10155092900714138"
"Joshua Shirey","1853506144897940"
"Myrtle Jenkins","1279981402081840"
"Valentina Deva","1701321783227995"
"Katerina Mcelroy","1684956701519702"
"Kimberly Taylor Cundiff","10154414738461699"
"Mickie Ellen Tracy","769256773250054"
"Mike Barnett","1357926120930283"
"Jennifer Benyo","1624843144196520"
"Allison Marie","10211423962251417"
"Rafael Araujo","799676826867673"
"Steve Neal","1098672503577132"
"Lindsey Drennan Ferguson","1577791258916619"
"Mary Necastro","1488281984516027"
"RobertoandLiz Castaneda","10206825702595888"
"Patty Wegman","10211620078808335"
"Jerry Ann Robinson","10212047495046457"
"Kathy Ax","10212511522402776"
"Suz Bee","10209865370009857"
"Nicki Meyer Willis","10208162791804280"
"Desmond Brown","125011178026369"
"Stephen Laird","263575500764272"
"Greta Knutson","1934198223533057"
"CJ Denver","893513044124785"
"Joanne Placyk Walsh","10210729233860620"
"Barbara Strignano","10208805015628096"
"Sherly Tampi","10208541837006690"
"<U+0E9C><U+0EB1><U+0E87> <U+0EAA><U+0EB9><U+0E99><U+0E97><U+0EAD><U+0E99>","174950246343481"
"Patrick Madison","389623274750560"
"Frank Foster","1774195949564582"
"Mary Brewer","1821978754735249"
"Jeff Carlson","1373151529413343"
"D'Ann Matthews","10212275589825183"
"Shane Feely","3366761613356"
"Luke Dewig","10210011398176177"
"Josh Von Haugg","10209079355165175"
"Rosemary Boyle","10208884131641655"
"John Bolin","385062538542777"
"Toni Gott Thompson","1181308315300931"
"Thomas Johnson","1252047951511607"
"<U+6797><U+5F65><U+752B>","1671357906214030"
"Alvin Eckler Sr.","10208714186280430"
"Michael Somers","10158309955830322"
"Smith Em","1006201236177161"
"<U+05D0><U+05E1><U+05E3> <U+05D1><U+05DF> <U+05D0><U+05D5><U+05E8>","1178882138877320"
"Daniela Matura Birch","10211889593452420"
"Jack Daniel","10101099019523346"
"Abbas Shafizadeh","1352742218112046"
"Gus Kapotis","1470846459593114"
"Scott Blumenthal","10208887168401048"
"Sandy Fields","1419378244759083"
"Renate Aizupiete","1693443597348993"
"Fran Pleva","10212194532115786"
"Dustin Werner","10158439373370492"
"Joseph Forestano","10155142600924669"
"Ray Holley","212859079190378"
"Charity Sims","10206972196818192"
"Mary E Koval-Steeves","1160691280709792"
"John Murphy","1141478669294745"
"Linda Calderon","1588084654554453"
"Katelyn Grace Miller","10155166700823112"
"Ryan Reed","1265644613483994"
"Louise Gurganus Loflin","10210724608644988"
"Chuck Moore","10155127757128410"
"Tali Martucci","10155214174369446"
"Tazio Garufi","259466614507112"
"Srinivas K Rao","741881895971998"
"JohnandDeborah Hunter","10212432227860390"
"Tim Ashby","1109447102493457"
"Eric Shrodes","1426593430707122"
"Patrick Marion","10210064198776360"
"<U+5800><U+53E3><U+6566><U+5F18>","279377905808451"
"Ahmed Salim","1402430406479994"
"Diana Wolfe Meyer","1431755573524921"
"Mary McCuish Vandenbroeck","1456146804417916"
"Stephen Greenway","10202718419798334"
"Lisa Collins","630736523803274"
"Danny Sparkles","1200113096773865"
"William E. Nunley III","10203222394796910"
"Christina M. Baker-Yeager","10209299814240306"
"Penny Morava","10208819319945050"
"Carol Sturgill","980781865385239"
"Maya Kawashima","1424910364226000"
"Gary Schaefer","1501433933200230"
"Brandon Rovendro","1276884369025422"
"Deb Oneill","1334314183280932"
"Dawn Urbonas","1628254617203436"
"John Butler","10208045771728624"
"Dave Cable","383372528710408"
"Dan Foth Jr.","1267083526713168"
"Deb Brandon","1426261544060967"
"John Barr","10211779593906669"
"Beverly FitzGerald","10155117179583824"
"Tyler Havlicek","415865935431486"
"Jim Sutter","673904496127911"
"Venko Strezoski","1439369776087081"
"Pamela Yankanich Celli","10208410513650932"
"Toros Yetenekian","1857512547820661"
"D. Jim Saclamacis","10210168379899202"
"John Cunningham","1244331685635508"
"Vanderson Dos Santos","1524374277603171"
"Linda Schmitt","631604703717124"
"Diana Sawyer","1809189685773349"
"Terri Sullivan","10210837878897154"
"Patty Pruett","10208555456985121"
"Freddie Miller","186007105230842"
"William Mayer","2056905664536711"
"Linda Troyer Sauer","10212553418209146"
"Eric Walther Maleson","881086808699615"
"Luiz Claudio Rosseto","1555646041131337"
"Jake Helmick","1459064920780299"
"Walter Flowers","1614540401892840"
"Steve Wagner","1448188145193674"
"Jordan Jamail","10207999316051442"
"Gloria D Canada","10208401153414507"
"Carrie Eisel Ware","10154567683172832"
"Abdulsamad Mohammed","493967197660051"
"Robert Hodges","1910914669143068"
"Maudie M Billings","1850917458453642"
"Lisa N Steven Geske","728781503969645"
"Nissim Ohayon","827302600740794"
"Ibpuasneesnkaumxyoo Xeem Vaj","1140896796035773"
"Aurelio Castro","1349361478458223"
"Eric Juers","10208403618749710"
"Beth Roberts Scantlin","1870810646496201"
"Andrew Kelley","623037941219551"
"Patty Stewart","744039609087486"
"Deb Street","993597784105315"
"Krop Pech","381153455597641"
"Gwen Freeman","1815912475342880"
"Patty Gomez","1216196861827459"
"Ryan Upton","1194980503948337"
"LR Taliana","740777166102763"
"Jim Landers","1256396367778217"
"Pattylee Thornberry Paxton","1645156325501705"
"Dolly Boroudian Kelejian","10211875842042109"
"Trump Train Conductor","1716356075304515"
"Rose Parise Raintree","10208341724131863"
"Natasa Apostolovski","10212488951126683"
"Mo More","10154230077855896"
"Susan-Bud Keemer","1059520930818879"
"Cathy Thomas","1198425903589181"
"Wilmarie Colon","1383483571707685"
"César Augusto Palaoro Molon","1652143091469363"
"David Mina","10212064460032623"
"Karen Self Hammonds","10212408556314572"
"Larry Tassinari","10154151124111901"
"Rick Dunn","10209007372885429"
"Romi Sorani","258218137961158"
"Stephanie Massey","10212222462422638"
"Ricardo Facci","10210904788872964"
"Randy Baran","10208667143452782"
"Passig Silvia","1233328060118781"
"Ann Foss","1553963417967095"
"Michael McNally","1561059437256655"
"Jeremy James","10155016375667768"
"Indre Mccluskey","1788897061438297"
"Ana Luisa Cruz Pereira","576069549270376"
"Aaron Obsenica","10206728502731749"
"Coleman Griffis","10208639779652223"
"Darin Schaffer","1699299720096413"
"Tom Fourmas","10212449729381705"
"Kristy Moody","701169456730063"
"Eloisa Pacheco","1425882977483659"
"Patti Ann","10155008994792416"
"Jennifer Wilson","1681700015463633"
"Leland McMechan","1564356473577892"
"Flavio Barbalat","1476363132373958"
"Squicciarini Bill","10212769045166769"
"Nick Gentry","1579504035412522"
"JamesJenn Schluckbier","1683020331997736"
"Joseph Soto","1711755842449783"
"Teisha Gordon-Morris","1614815505195161"
"Barbara Kimble","10206456538811606"
"Nicola Di Pasquale","10209768427299687"
"Yoly Sexton","10154606778667669"
"Dan Bowers","10154564609981219"
"Nuno Gonçalves","611665075705409"
"Anthony J. Hadala","10212129863219687"
"Kathy Knowles Kammer","10213667637742894"
"Mike Hall","10210365642871701"
"Chris Scott","113016222561848"
"CJ Daly","1916621578553138"
"Thomas Gasmann","1456403027703226"
"Anna Montgomery","10212060382805220"
"Betto Hdez","411916019154212"
"Debbie Ratcliffe","10210838850640331"
"Brian Owens","10154427180033951"
"Mike H","10158538049020413"
"Rusty Shackleford","10100401213763161"
"Lynn Lamm Garrison","411293229224646"
"Yukitoshi Hori","1845030339104061"
"Cathy Strauss Nuti","1238507166263978"
"Debbie Swindle- Crevoiserat","10210409158458563"
"Craig Hardie","1268867436536903"
"Abdirahim Hassan Ali","10154895068570560"
"Joseph Cavanagh","205796203232056"
"Moreno Lopez","387526164967876"
"Wes Wilson","1868754770080393"
"Amy Bosco","1922532114643279"
"Donna Brown Woolverton","1879542635592544"
"Peter Razorback Tentis","1359848160702393"
"Wendy Craft","10211387188970403"
"Megan Clarke","599264533595663"
"Martin J. Dirac","1368724183187564"
"Sharon Calton Davis","10210754115843401"
"Steven Von Volen","10154944456836215"
"Lisa Mullins","395958000770115"
"Tracy Huffman","403801609977602"
"Susan Williams","738035046353752"
"Eric Poynor","10211934426732880"
"Jerry Ryan","10209786995925212"
"Rhonda Wisdom","627271870801564"
"Emory William Smith","1267311073358657"
"Linda Deno","1559632010732488"
"Brenda Stanley","10212389054544307"
"Katlyn Nicole","10212836362208406"
"Ryan Scott","1919916308241563"
"Marlene Rapien","1636920892989852"
"Craig Pfeifer","10209084853577891"
"<U+0634><U+0648><U+0642><U+064A> <U+0627><U+0644><U+0635><U+0646><U+0648><U+064A>","123154814878673"
"Leandro RibSo ","297042230710864"
"Kimberly Dozier","372482269800081"
"Kristian Davis","243290159465878"
"Saily Companioni","1351360068255776"
"Will Bane","1322181831161971"
"Blain Gay","1494357113928686"
"Chelsea Wade","1315541101848042"
"Kevin Jones","1393017864095374"
"Josiah Ottem","1433080636703621"
"Bea Norris","10202868233382559"
"Allen Ells","10213076569655536"
"Michelle Steiner","10208855441606430"
"Gary Oliver","1928938814002955"
"Arlene Horn","1316804221733184"
"Auby J Curtis","10210421712593714"
"Elsa Britt","10155131260789343"
"Pablöö Enrique SP","401937290175606"
"Jordan Nicoli","1472228746134239"
"Mark McManus","10208108857510324"
"Nicholas Serdiuk","10210460755813825"
"Jose Manuel Santos Guzman","10155178973059758"
"Tammy Mathis","660459727477650"
"Hailey Jennings","852306541574474"
"William Filkins","1470291702995616"
"Patti Piper Lawhorn","10155144338729031"
"Mary Paytoj Patrik","750295271796084"
"Heber Murphy","1630689626957936"
"Jim Nichols","10210176326743636"
"Michael Sokoloff","1269307663106033"
"Kõù Kï","1854621291476905"
"Roberto Zabala","1891614884407732"
"Raed Adnan","1245861685527806"
"Kenneth Endfinger","1298450820220950"
"Diane Kobuskaitis","1410778292318256"
"Mohsin Raees Raichan Chaudhry","1181544291972412"
"Steve Simos","1477692842263830"
"Deb Smith-Wood","1706050732754841"
"Janine McCain","10208612906909115"
"Daniel Kaler","1321137667933822"
"Nathan John","1637107802971767"
"Debra Line","10155137523608566"
"Kathy Anderson","620018108188432"
"Liora Abotbol","10155295134788968"
"Bruno Lima Schönhofen","1130741300369782"
"Elizabeth L Griggs","10202874765306407"
"Pamela Stebnicki-Moore","10211020914414936"
"Michelle Morningstar","117730522089022"
"Arch Stanton","693961400775412"
"Agustin Rodriguez Marte","1459666270734728"
"Angie Coady","1186122734818256"
"Jesse Lee Edwards","1487933304584724"
"Andrea Bayne","1454784194555700"
"Manuel Valdez","10211407302553503"
"Emily Smith","10207964047674251"
"Donald Jo","1523187091054864"
"Chris D'Alessandro","10207198099344400"
"Christie Milford","10209643754983335"
"Stew Carson","10155654742161002"
"Careline Mayer","260504364389348"
"Chris Price Smith","1308362182520658"
"Rob Smith","10212036811226281"
"Kyle Stavron","10154268046855009"
"Tony Zollo","1832326593687663"
"Steve Pakradooni","632873226900569"
"Vesna Talan Truther","1258654984200341"
"Telisa Companion","1314374401956459"
"Tammy Holobyn","1357641094294907"
"Tina Douvas-Grubb","10212442366034700"
"Herrera Herrera","1806181676373238"
"Chris Carlson","10207347057469232"
"Kimberly Stallings Newell","1700606956903462"
"Nick Smith","1887744208129152"
"Joe Ryan","10212472125461099"
"Lisa Kelly","10208799556726031"
"Ian Gomes","175333939637469"
"David Gill","261626944286910"
"Andrew Wofford","684775975063177"
"Tirumala Sai Kiran Goud","715451678635793"
"Louann Krejci","263381464112323"
"Beau Miller","1817686541815152"
"Patricia Jones Rutrough","1311321745596108"
"Lucy Robertucci","1816200178396957"
"Hershel Hice Sr.","1257141847672731"
"Juan Francisco Gutierrez","1810070865685596"
"Pat Bushell","1240843239284308"
"Jiji Jielah","1503509566335689"
"Dan Lane","1852600778344713"
"Paul Neumann","1847611692156923"
"Jernice Webb","1940075339558477"
"Sasha Nicole","1562154427146475"
"Marv Pennell","1500727029945937"
"Nathan Fisher","10211432190109410"
"Nancy Hoskins","10208513405207626"
"Shawn Byrd","1283372791700095"
"Kenneth Dillon","1648850638464031"
"Michael Joseph","226872247778808"
"Jerome Davis","590007674541561"
"Brooke Roddy","1275566019224875"
"Kyle Donahue","10211084510862159"
"Sharon Morse","10210315069491157"
"Trevor Thomas","566669020208890"
"Tom Salsberg","1270909119664987"
"Christel Raco","1583950568301152"
"Kc Stassen","1574170155929858"
"Nathaniel Robinson","214002845743130"
"Alexander Ramirez Parra","733786340122332"
"Sanzone Joshua","1447619841946084"
"Jay Johnson","10154445566517916"
"Mompati Ångèl","980369142099416"
"Ramu Ramalingam","1355697521154983"
"David Swim","1553288718018142"
"Christy Pait","405301099829266"
"Lori Brown","1857003694557770"
"Richie Alberto","715756125253024"
"Rita Pierce","1056512447787575"
"Dalton Boggs","10211264867171280"
"Marilyn Braley","171931219979303"
"Verna Rolf","1482068178471668"
"Fritz Nord","10211680889595236"
"Felipe Makiak","1875874199294472"
"Guy Davis","1251370158282487"
"Ines Nila Morera Roche","1352121111513447"
"Walid Kerim","1618574474838808"
"Greg Dow","409236619409716"
"Harry Whitsel","1241859492557027"
"Jack Kuhry","10208135660776556"
"Dorothy Iwona","10155104332399553"
"Pam Thomas Walker","1271005979645841"
"Ðinh Nui","167397690439437"
"Nate Sheriff","242239276236909"
"Viola Spira","1851665225050702"
"João Paulo Mitsuhiro Oshima","1418424701514802"
"Fred Gariepy","10206455872834048"
"Kiko Lopez","10207624936494627"
"Chris Tarulli","1528336633851277"
"Justice Kinsey","1592683204079403"
"Albert Cisneros","10206714317454831"
"Randy LaMere","10155141674967577"
"Lidwina Walezak","232479167223135"
"Stacy Lyn Rogers","1482499561768989"
"Chris DiMauro","10154268265807155"
"Tim Cook","1161984353920415"
"Robert Ortiz","1268396323195754"
"Jennie Huddleston Groen","10207313321146077"
"Shenika Jenkins","100774913790382"
"Ricardo Cezar Lopes Fernandes","1482018051808739"
"Larry Parker","427227157622614"
"Andrew Mijares","10208788619448416"
"Christine Stephens","10211033097076263"
"Steven Sullivan","10155904922403521"
"Jeff Morand","10154394500167006"
"<U+5E73><U+5B89><U+6238>","247022322434565"
"Josh Cash","755203257978003"
"Robert Day","1680898882207465"
"Debra Wallace Gillingham","1511230728900609"
"Claire Hatch","10208656844235072"
"Johnathon Webster","103544616845319"
"Ali Ali","393276907717573"
"Jimmy D. Smith","1302005986515471"
"Stephanie Marie-Occhipinti Finch","10212333358718437"
"Amy Gemmell","1363456937051473"
"Devin Cottrill","10210896726407548"
"Jerry W. McKinney","983857758414577"
"William Griffin","10210660162573567"
"John Cessna","432111170454587"
"Blane-Cindy Jeffords","1260166900703330"
"Cayden Hubbard","1787246794929888"
"Brenda Sims","1344140365647013"
"Jennifer Mahar Rice","10210553800312607"
"Peter Leonard","738675082981018"
"Keira Johnley","10202879994116393"
"Carolyn Montgomery","10208485660237735"
"N Maria Hathaway Hart","10210283644741114"
"Mark Keller","409454486075615"
"Diane Sechrist","1781695382149923"
"Stephanie Billings Tompson","746231708867062"
"Pablo L. Alfaro","1267246306699359"
"Donald J. Krizan","10208520863206805"
"Fay Major","10155121051566834"
"Kano Brandon","413261625688679"
"Zhong Guo","668326800020323"
"Mary Ann Stein Raulerson","10210260596524328"
"Rudolph Joseph Wolf I","258775941241356"
"Richard Pompa","1610305082319081"
"Aebersold-Gibson Deborah","1588439097834740"
"Curtis Talmage","10210129124999314"
"Ebraam Maher Kalds","1857557661153015"
"Stephen Yaw Owusu","10203421864545296"
"Donna Van Gorder-Howard","10208859247824072"
"Ian Macintosh","10159010982810377"
"Joseph Kuzawski","1292939830751676"
"Debby Marvin McAboy","1582517501778243"
"Chris Morris","1575702725792767"
"<U+0E13><U+0E10><U+0E34><U+0E29><U+0E13><U+0E31><U+0E0A><U+0E27><U+0E23><U+0E20><U+0E32> <U+0E27><U+0E07><U+0E28><U+0E4C><U+0E2B><U+0E32><U+0E0D>","1394167570604138"
"Debra McKeen","1506442972700268"
"Michael Flournoy","10208321030811646"
"Joani Baxter","10212230196895336"
"Debra Kim Bruggeman","10212106261876561"
"Edward Codilla","1381208828620706"
"Don Lawhead","1658694927490580"
"Anna Pelletier","1810204142338865"
"Bonnie Lee","10202732588551543"
"Carolyn Norman","1653904288245336"
"Magen Bennett","10211920248658940"
"Todd Cummins","1358657617542445"
"Adrian Abille","1698001176880790"
"John O'Kane","10208459325221201"
"Dalton Gatto","380228272340643"
"Paulette K. Braunbeck","798453076969446"
"J Daniel Uresti Morales","1463613273671495"
"Nicole M. Acosta","10209904099213943"
"Joy Polo","10155060849936777"
"Judy Balentine","185482111942159"
"Annette Gonzalez","1382034061857479"
"Mary-leroy Graham","1783435078348459"
"Sione Langi","10203184753415260"
"Doreen Dolce","10209305613012860"
"Denise Alexander","783554841795230"
"Deb Bitker Joosten","10208590914591654"
"Ab Tshabalala","386361898395554"
"Heather Millard","10208877746964441"
"Paul Cappaert","10212060836856953"
"Joey Arnold","1862598280688587"
"Cameron Carlson","1272969056117298"
